Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
449,Entry short,2025-02-26 14:30,Short,2907.1,32,93027.2,-64,-0.01,992,0.11,-800,-0.09,-50706,-5.07
450,Exit long,2025-02-27 01:50,Long Exit,2928,32,93801.6,-1184,-0.13,704,0.08,-1120,-0.12,-51890,-5.19
450,Entry long,2025-02-27 01:30,Long,2931.3,32,93801.6,-1184,-0.13,704,0.08,-1120,-0.12,-51890,-5.19
451,Exit short,2025-02-27 05:45,Short Exit,2907.4,32,93545.6,4960,0.53,6688,0.71,-64,-0.01,-46930,-4.69
451,Entry short,2025-02-27 02:45,Short,2923.3,32,93545.6,4960,0.53,6688,0.71,-64,-0.01,-46930,-4.69
452,Exit short,2025-02-27 06:05,Short Exit,2906.9,32,93081.6,480,0.05,1952,0.21,0,0.00,-46450,-4.64
452,Entry short,2025-02-27 05:45,Short,2908.8,32,93081.6,480,0.05,1952,0.21,0,0.00,-46450,-4.64
453,Exit short,2025-02-27 07:10,Short Exit,2906.6,32,92876.8,-1472,-0.16,0,0.00,-1664,-0.18,-47922,-4.79
453,Entry short,2025-02-27 07:05,Short,2902.4,32,92876.8,-1472,-0.16,0,0.00,-1664,-0.18,-47922,-4.79
454,Exit short,2025-02-27 07:45,Short Exit,2905,32,92854.4,-1184,-0.13,0,0.00,-1376,-0.15,-49106,-4.91
454,Entry short,2025-02-27 07:40,Short,2901.7,32,92854.4,-1184,-0.13,0,0.00,-1376,-0.15,-49106,-4.91
455,Exit short,2025-02-27 08:15,Short Exit,2900,32,92806.4,-64,-0.01,1408,0.15,-96,-0.01,-49170,-4.92
455,Entry short,2025-02-27 08:05,Short,2900.2,32,92806.4,-64,-0.01,1408,0.15,-96,-0.01,-49170,-4.92
456,Exit short,2025-02-27 08:40,Short Exit,2897.2,32,92601.6,-1216,-0.13,224,0.02,-1152,-0.12,-50386,-5.04
456,Entry short,2025-02-27 08:25,Short,2893.8,32,92601.6,-1216,-0.13,224,0.02,-1152,-0.12,-50386,-5.04
457,Exit short,2025-02-27 12:15,Short Exit,2898.9,32,92684.8,-928,-0.10,352,0.04,-864,-0.09,-51314,-5.13
457,Entry short,2025-02-27 11:50,Short,2896.4,32,92684.8,-928,-0.10,352,0.04,-864,-0.09,-51314,-5.13
458,Exit short,2025-02-27 13:30,Short Exit,2904.8,32,92841.6,-1248,-0.13,192,0.02,-1184,-0.13,-52562,-5.26
458,Entry short,2025-02-27 13:20,Short,2901.3,32,92841.6,-1248,-0.13,192,0.02,-1184,-0.13,-52562,-5.26
459,Exit short,2025-02-27 13:40,Short Exit,2901.3,32,92979.2,1248,0.13,3648,0.39,0,0.00,-51314,-5.13
459,Entry short,2025-02-27 13:30,Short,2905.6,32,92979.2,1248,0.13,3648,0.39,0,0.00,-51314,-5.13
460,Exit short,2025-02-27 13:50,Short Exit,2903.3,32,92793.6,-1248,-0.13,32,0.00,-1632,-0.18,-52562,-5.26
460,Entry short,2025-02-27 13:45,Short,2899.8,32,92793.6,-1248,-0.13,32,0.00,-1632,-0.18,-52562,-5.26
461,Exit short,2025-02-27 14:10,Short Exit,2903.5,32,92876.8,-480,-0.05,1216,0.13,-992,-0.11,-53042,-5.30
461,Entry short,2025-02-27 13:55,Short,2902.4,32,92876.8,-480,-0.05,1216,0.13,-992,-0.11,-53042,-5.30
462,Exit short,2025-02-27 15:00,Short Exit,2894.5,32,92630.4,-64,-0.01,4960,0.54,-224,-0.02,-53106,-5.31
462,Entry short,2025-02-27 14:40,Short,2894.7,32,92630.4,-64,-0.01,4960,0.54,-224,-0.02,-53106,-5.31
463,Exit short,2025-02-27 21:00,EOD Close 21:00 UTC,2882.4,32,92473.6,2240,0.24,2592,0.28,-1024,-0.11,-50866,-5.09
463,Entry short,2025-02-27 19:30,Short,2889.8,32,92473.6,2240,0.24,2592,0.28,-1024,-0.11,-50866,-5.09
464,Exit short,2025-02-28 02:05,Short Exit,2886.8,32,92489.6,992,0.11,2368,0.26,-1152,-0.12,-49874,-4.99
464,Entry short,2025-02-28 01:10,Short,2890.3,32,92489.6,992,0.11,2368,0.26,-1152,-0.12,-49874,-4.99
465,Exit short,2025-02-28 04:45,Short Exit,2875,32,92179.2,1664,0.18,4192,0.45,-608,-0.07,-48210,-4.82
465,Entry short,2025-02-28 03:20,Short,2880.6,32,92179.2,1664,0.18,4192,0.45,-608,-0.07,-48210,-4.82
466,Exit short,2025-02-28 08:35,Short Exit,2869.2,33,94904.7,2079,0.22,3597,0.38,-231,-0.02,-46131,-4.61
466,Entry short,2025-02-28 07:05,Short,2875.9,33,94904.7,2079,0.22,3597,0.38,-231,-0.02,-46131,-4.61
467,Exit short,2025-02-28 13:35,Short Exit,2869.3,33,94865.1,1650,0.17,3432,0.36,-726,-0.08,-44481,-4.45
467,Entry short,2025-02-28 12:10,Short,2874.7,33,94865.1,1650,0.17,3432,0.36,-726,-0.08,-44481,-4.45
468,Exit short,2025-02-28 14:10,Short Exit,2860.5,33,94624.2,2145,0.23,4323,0.46,-528,-0.06,-42336,-4.23
468,Entry short,2025-02-28 13:40,Short,2867.4,33,94624.2,2145,0.23,4323,0.46,-528,-0.06,-42336,-4.23
469,Exit short,2025-02-28 14:15,Short Exit,2860.5,33,94413,33,0.00,990,0.10,0,0.00,-42303,-4.23
469,Entry short,2025-02-28 14:10,Short,2861,33,94413,33,0.00,990,0.10,0,0.00,-42303,-4.23
470,Exit short,2025-02-28 14:50,Short Exit,2851.4,33,94251.3,1419,0.15,2409,0.26,-693,-0.07,-40884,-4.09
470,Entry short,2025-02-28 14:30,Short,2856.1,33,94251.3,1419,0.15,2409,0.26,-693,-0.07,-40884,-4.09
471,Exit short,2025-02-28 18:35,Short Exit,2854,33,94188.6,-66,-0.01,2343,0.25,-429,-0.05,-40950,-4.09
471,Entry short,2025-02-28 18:20,Short,2854.2,33,94188.6,-66,-0.01,2343,0.25,-429,-0.05,-40950,-4.09
472,Exit long,2025-03-02 23:10,Long Exit,2884.5,33,95181.9,-66,-0.01,429,0.05,-1485,-0.16,-41016,-4.10
472,Entry long,2025-03-02 23:00,Long,2884.3,33,95181.9,-66,-0.01,429,0.05,-1485,-0.16,-41016,-4.10
473,Exit long,2025-03-03 03:05,Long Exit,2875.4,33,95033.4,-1584,-0.17,1452,0.15,-1518,-0.16,-42600,-4.26
473,Entry long,2025-03-03 01:00,Long,2879.8,33,95033.4,-1584,-0.17,1452,0.15,-1518,-0.16,-42600,-4.26
474,Exit short,2025-03-03 03:30,Short Exit,2873.3,33,94766.1,-660,-0.07,297,0.03,-594,-0.06,-43260,-4.33
474,Entry short,2025-03-03 03:20,Short,2871.7,33,94766.1,-660,-0.07,297,0.03,-594,-0.06,-43260,-4.33
475,Exit long,2025-03-03 04:05,Long Exit,2874,33,94924.5,-957,-0.10,0,0.00,-891,-0.09,-44217,-4.42
475,Entry long,2025-03-03 03:50,Long,2876.5,33,94924.5,-957,-0.10,0,0.00,-891,-0.09,-44217,-4.42
476,Exit short,2025-03-03 06:00,Short Exit,2874.6,33,94752.9,-1221,-0.13,693,0.07,-1155,-0.12,-45438,-4.54
476,Entry short,2025-03-03 05:30,Short,2871.3,33,94752.9,-1221,-0.13,693,0.07,-1155,-0.12,-45438,-4.54
477,Exit long,2025-03-03 13:20,Long Exit,2882.3,33,94871.7,2310,0.24,4587,0.48,-528,-0.06,-43128,-4.31
477,Entry long,2025-03-03 08:35,Long,2874.9,33,94871.7,2310,0.24,4587,0.48,-528,-0.06,-43128,-4.31
478,Exit long,2025-03-03 14:50,Long Exit,2889.5,33,95412.9,-726,-0.08,1122,0.12,-1815,-0.19,-43854,-4.39
478,Entry long,2025-03-03 14:30,Long,2891.3,33,95412.9,-726,-0.08,1122,0.12,-1815,-0.19,-43854,-4.39
479,Exit long,2025-03-03 15:30,Long Exit,2897.7,33,95363.4,2475,0.26,3729,0.39,-462,-0.05,-41379,-4.14
479,Entry long,2025-03-03 15:00,Long,2889.8,33,95363.4,2475,0.26,3729,0.39,-462,-0.05,-41379,-4.14
480,Exit long,2025-03-03 19:45,Long Exit,2896.7,33,95680.2,-1023,-0.11,693,0.07,-957,-0.10,-42402,-4.24
480,Entry long,2025-03-03 18:45,Long,2899.4,33,95680.2,-1023,-0.11,693,0.07,-957,-0.10,-42402,-4.24
481,Exit long,2025-03-03 21:00,EOD Close 21:00 UTC,2901.9,33,95439.3,3102,0.33,3663,0.38,-561,-0.06,-39300,-3.93
481,Entry long,2025-03-03 20:00,Long,2892.1,33,95439.3,3102,0.33,3663,0.38,-561,-0.06,-39300,-3.93
482,Exit long,2025-03-04 03:50,Long Exit,2898.6,33,95696.7,-561,-0.06,1287,0.13,-1716,-0.18,-39861,-3.99
482,Entry long,2025-03-04 01:30,Long,2899.9,33,95696.7,-561,-0.06,1287,0.13,-1716,-0.18,-39861,-3.99
483,Exit long,2025-03-04 08:40,Long Exit,2924.1,33,95987.1,4950,0.52,6831,0.71,-1056,-0.11,-34911,-3.49
483,Entry long,2025-03-04 07:25,Long,2908.7,33,95987.1,4950,0.52,6831,0.71,-1056,-0.11,-34911,-3.49
484,Exit long,2025-03-04 13:40,Long Exit,2932.8,32,93788.8,480,0.05,2784,0.30,-640,-0.07,-34431,-3.44
484,Entry long,2025-03-04 11:50,Long,2930.9,32,93788.8,480,0.05,2784,0.30,-640,-0.07,-34431,-3.44
485,Exit long,2025-03-04 14:05,Long Exit,2930.6,32,93872,-1056,-0.11,480,0.05,-992,-0.11,-35487,-3.55
485,Entry long,2025-03-04 13:45,Long,2933.5,32,93872,-1056,-0.11,480,0.05,-992,-0.11,-35487,-3.55
486,Exit long,2025-03-04 15:15,Long Exit,2918.1,33,96290.7,-66,-0.01,1749,0.18,-264,-0.03,-35553,-3.56
486,Entry long,2025-03-04 15:00,Long,2917.9,33,96290.7,-66,-0.01,1749,0.18,-264,-0.03,-35553,-3.56
487,Exit long,2025-03-04 15:35,Long Exit,2917.4,33,96251.1,99,0.01,1188,0.12,-858,-0.09,-35454,-3.55
487,Entry long,2025-03-04 15:20,Long,2916.7,33,96251.1,99,0.01,1188,0.12,-858,-0.09,-35454,-3.55
488,Exit short,2025-03-05 01:20,Short Exit,2918.6,33,96320.4,-66,-0.01,1320,0.14,-627,-0.07,-35520,-3.55
488,Entry short,2025-03-05 01:10,Short,2918.8,33,96320.4,-66,-0.01,1320,0.14,-627,-0.07,-35520,-3.55
489,Exit short,2025-03-05 03:00,Short Exit,2917.6,33,96237.9,-561,-0.06,1155,0.12,-957,-0.10,-36081,-3.61
489,Entry short,2025-03-05 02:30,Short,2916.3,33,96237.9,-561,-0.06,1155,0.12,-957,-0.10,-36081,-3.61
490,Exit long,2025-03-05 08:30,Long Exit,2930.3,32,93609.6,1472,0.16,2240,0.24,-640,-0.07,-34609,-3.46
490,Entry long,2025-03-05 05:45,Long,2925.3,32,93609.6,1472,0.16,2240,0.24,-640,-0.07,-34609,-3.46
491,Exit short,2025-03-05 11:00,Margin call,2926,1,2923.2,-32,-0.11,0,0.00,-30,-0.10,-34705,-3.47
491,Entry short,2025-03-05 10:55,Short,2923.2,1,2923.2,-32,-0.11,0,0.00,-30,-0.10,-34705,-3.47
492,Exit short,2025-03-05 11:00,Short Exit,2925.4,32,93542.4,-832,-0.09,0,0.00,-960,-0.10,-35473,-3.55
492,Entry short,2025-03-05 10:55,Short,2923.2,32,93542.4,-832,-0.09,0,0.00,-960,-0.10,-35473,-3.55
493,Exit short,2025-03-05 13:55,Short Exit,2908.8,32,93571.2,4768,0.51,6560,0.70,-640,-0.07,-30705,-3.07
493,Entry short,2025-03-05 13:15,Short,2924.1,32,93571.2,4768,0.51,6560,0.70,-640,-0.07,-30705,-3.07
494,Exit short,2025-03-05 14:20,Short Exit,2911.4,33,96082.8,-66,-0.01,1353,0.14,-1188,-0.12,-30771,-3.08
494,Entry short,2025-03-05 14:05,Short,2911.6,33,96082.8,-66,-0.01,1353,0.14,-1188,-0.12,-30771,-3.08
495,Exit long,2025-03-05 14:45,Long Exit,2924.5,33,96544.8,-495,-0.05,726,0.08,-1353,-0.14,-31266,-3.13
495,Entry long,2025-03-05 14:35,Long,2925.6,33,96544.8,-495,-0.05,726,0.08,-1353,-0.14,-31266,-3.13
496,Exit long,2025-03-05 15:10,Long Exit,2924.5,33,96501.9,-66,-0.01,2475,0.26,-66,-0.01,-31332,-3.13
496,Entry long,2025-03-05 15:00,Long,2924.3,33,96501.9,-66,-0.01,2475,0.26,-66,-0.01,-31332,-3.13
497,Exit long,2025-03-05 18:05,Long Exit,2922.5,33,96551.4,-1221,-0.13,1122,0.12,-1155,-0.12,-32553,-3.26
497,Entry long,2025-03-05 17:55,Long,2925.8,33,96551.4,-1221,-0.13,1122,0.12,-1155,-0.12,-32553,-3.26
498,Exit long,2025-03-06 07:20,Long Exit,2926.6,33,96650.4,-858,-0.09,462,0.05,-792,-0.08,-33411,-3.34
498,Entry long,2025-03-06 07:05,Long,2928.8,33,96650.4,-858,-0.09,462,0.05,-792,-0.08,-33411,-3.34
499,Exit short,2025-03-06 07:40,Short Exit,2922.5,33,96465.6,99,0.01,1584,0.16,-726,-0.08,-33312,-3.33
499,Entry short,2025-03-06 07:20,Short,2923.2,33,96465.6,99,0.01,1584,0.16,-726,-0.08,-33312,-3.33
500,Exit short,2025-03-06 08:05,Short Exit,2916.7,33,96257.7,-66,-0.01,1155,0.12,-462,-0.05,-33378,-3.34
500,Entry short,2025-03-06 07:55,Short,2916.9,33,96257.7,-66,-0.01,1155,0.12,-462,-0.05,-33378,-3.34
501,Exit short,2025-03-06 09:40,Short Exit,2906.7,33,95871.6,-627,-0.07,693,0.07,-561,-0.06,-34005,-3.40
501,Entry short,2025-03-06 09:35,Short,2905.2,33,95871.6,-627,-0.07,693,0.07,-561,-0.06,-34005,-3.40
502,Exit short,2025-03-06 10:05,Short Exit,2901.6,33,95733,-330,-0.03,231,0.02,-1122,-0.12,-34335,-3.43
502,Entry short,2025-03-06 09:55,Short,2901,33,95733,-330,-0.03,231,0.02,-1122,-0.12,-34335,-3.43
503,Exit short,2025-03-06 12:45,Short Exit,2909.7,33,95990.4,-429,-0.04,759,0.08,-1056,-0.11,-34764,-3.48
503,Entry short,2025-03-06 12:30,Short,2908.8,33,95990.4,-429,-0.04,759,0.08,-1056,-0.11,-34764,-3.48
504,Exit short,2025-03-06 13:25,Short Exit,2913.1,33,96138.9,-66,-0.01,1617,0.17,-66,-0.01,-34830,-3.48
504,Entry short,2025-03-06 13:15,Short,2913.3,33,96138.9,-66,-0.01,1617,0.17,-66,-0.01,-34830,-3.48
505,Exit short,2025-03-06 14:00,Short Exit,2915.9,33,96066.3,-1716,-0.18,363,0.04,-1650,-0.17,-36546,-3.65
505,Entry short,2025-03-06 13:35,Short,2911.1,33,96066.3,-1716,-0.18,363,0.04,-1650,-0.17,-36546,-3.65
506,Exit long,2025-03-06 15:10,Long Exit,2923.8,32,93468.8,800,0.09,3424,0.37,-1120,-0.12,-35746,-3.57
506,Entry long,2025-03-06 14:30,Long,2920.9,32,93468.8,800,0.09,3424,0.37,-1120,-0.12,-35746,-3.57
507,Exit short,2025-03-06 15:25,Margin call,2921.8,1,2918.6,-36,-0.12,9,0.03,-34,-0.12,-35846,-3.58
507,Entry short,2025-03-06 15:20,Short,2918.6,1,2918.6,-36,-0.12,9,0.03,-34,-0.12,-35846,-3.58
508,Exit short,2025-03-06 16:00,Short Exit,2923.8,32,93395.2,-1792,-0.19,576,0.06,-2048,-0.22,-37574,-3.76
508,Entry short,2025-03-06 15:20,Short,2918.6,32,93395.2,-1792,-0.19,576,0.06,-2048,-0.22,-37574,-3.76
509,Exit short,2025-03-06 21:00,EOD Close 21:00 UTC,2918.5,32,93356.8,-480,-0.05,0,0.00,-768,-0.08,-38054,-3.81
509,Entry short,2025-03-06 20:55,Short,2917.4,32,93356.8,-480,-0.05,0,0.00,-768,-0.08,-38054,-3.81
510,Exit short,2025-03-07 00:15,Short Exit,2911.3,33,96079.5,-66,-0.01,2013,0.21,-132,-0.01,-38120,-3.81
510,Entry short,2025-03-07 00:05,Short,2911.5,33,96079.5,-66,-0.01,2013,0.21,-132,-0.01,-38120,-3.81
511,Exit short,2025-03-07 01:05,Margin call,2913.8,1,2911.3,-29,-0.10,3,0.01,-27,-0.09,-38213,-3.82
511,Entry short,2025-03-07 01:00,Short,2911.3,1,2911.3,-29,-0.10,3,0.01,-27,-0.09,-38213,-3.82
512,Exit short,2025-03-07 01:40,Short Exit,2914.9,32,93161.6,-1280,-0.14,576,0.06,-1216,-0.13,-39429,-3.94
512,Entry short,2025-03-07 01:00,Short,2911.3,32,93161.6,-1280,-0.14,576,0.06,-1216,-0.13,-39429,-3.94
513,Exit short,2025-03-07 02:10,Margin call,2911.8,1,2910.1,-21,-0.07,7,0.02,-19,-0.07,-39514,-3.95
513,Entry short,2025-03-07 02:05,Short,2910.1,1,2910.1,-21,-0.07,7,0.02,-19,-0.07,-39514,-3.95
514,Exit short,2025-03-07 02:35,Short Exit,2914.3,32,93123.2,-1472,-0.16,224,0.02,-1408,-0.15,-40922,-4.09
514,Entry short,2025-03-07 02:05,Short,2910.1,32,93123.2,-1472,-0.16,224,0.02,-1408,-0.15,-40922,-4.09
515,Exit long,2025-03-07 06:50,Long Exit,2918.5,32,93449.6,-704,-0.08,256,0.03,-640,-0.07,-41626,-4.16
515,Entry long,2025-03-07 06:30,Long,2920.3,32,93449.6,-704,-0.08,256,0.03,-640,-0.07,-41626,-4.16
516,Exit short,2025-03-07 13:30,Short Exit,2921.2,32,93484.8,-64,-0.01,1600,0.17,-256,-0.03,-41690,-4.17
516,Entry short,2025-03-07 13:15,Short,2921.4,32,93484.8,-64,-0.01,1600,0.17,-256,-0.03,-41690,-4.17
517,Exit long,2025-03-07 13:50,Long Exit,2926.3,32,93728,-992,-0.11,1504,0.16,-1216,-0.13,-42682,-4.27
517,Entry long,2025-03-07 13:30,Long,2929,32,93728,-992,-0.11,1504,0.16,-1216,-0.13,-42682,-4.27
518,Exit short,2025-03-07 14:05,Short Exit,2920.2,32,93452.8,-64,-0.01,3360,0.36,-256,-0.03,-42746,-4.27
518,Entry short,2025-03-07 13:55,Short,2920.4,32,93452.8,-64,-0.01,3360,0.36,-256,-0.03,-42746,-4.27
519,Exit long,2025-03-07 15:20,Long Exit,2932.7,32,93923.2,-896,-0.10,1088,0.12,-832,-0.09,-43642,-4.36
519,Entry long,2025-03-07 14:55,Long,2935.1,32,93923.2,-896,-0.10,1088,0.12,-832,-0.09,-43642,-4.36
520,Exit short,2025-03-07 15:50,Short Exit,2921.6,32,93497.6,-64,-0.01,1696,0.18,-1088,-0.12,-43706,-4.37
520,Entry short,2025-03-07 15:40,Short,2921.8,32,93497.6,-64,-0.01,1696,0.18,-1088,-0.12,-43706,-4.37
521,Exit long,2025-03-09 22:15,Long Exit,2920.1,32,93510.4,-800,-0.09,256,0.03,-736,-0.08,-44506,-4.45
521,Entry long,2025-03-09 22:05,Long,2922.2,32,93510.4,-800,-0.09,256,0.03,-736,-0.08,-44506,-4.45
522,Exit short,2025-03-09 22:30,Short Exit,2920.1,32,93360,-960,-0.10,0,0.00,-896,-0.10,-45466,-4.55
522,Entry short,2025-03-09 22:15,Short,2917.5,32,93360,-960,-0.10,0,0.00,-896,-0.10,-45466,-4.55
523,Exit long,2025-03-10 01:30,Long Exit,2920.8,32,93574.4,-1216,-0.13,448,0.05,-1152,-0.12,-46682,-4.67
523,Entry long,2025-03-10 01:00,Long,2924.2,32,93574.4,-1216,-0.13,448,0.05,-1152,-0.12,-46682,-4.67
524,Exit short,2025-03-10 02:35,Short Exit,2920.1,32,93347.2,-1088,-0.12,704,0.08,-1024,-0.11,-47770,-4.78
524,Entry short,2025-03-10 02:10,Short,2917.1,32,93347.2,-1088,-0.12,704,0.08,-1024,-0.11,-47770,-4.78
525,Exit short,2025-03-10 03:50,Short Exit,2917.3,32,93273.6,-928,-0.10,160,0.02,-864,-0.09,-48698,-4.87
525,Entry short,2025-03-10 03:35,Short,2914.8,32,93273.6,-928,-0.10,160,0.02,-864,-0.09,-48698,-4.87
526,Exit short,2025-03-10 07:55,Short Exit,2916.4,32,93331.2,-64,-0.01,2112,0.23,-352,-0.04,-48762,-4.88
526,Entry short,2025-03-10 07:45,Short,2916.6,32,93331.2,-64,-0.01,2112,0.23,-352,-0.04,-48762,-4.88
527,Exit short,2025-03-10 09:05,Short Exit,2910.4,32,93212.8,672,0.07,3232,0.35,-96,-0.01,-48090,-4.81
527,Entry short,2025-03-10 08:10,Short,2912.9,32,93212.8,672,0.07,3232,0.35,-96,-0.01,-48090,-4.81
528,Exit short,2025-03-10 10:50,Short Exit,2909.9,32,93321.6,1920,0.21,3712,0.40,-352,-0.04,-46170,-4.62
528,Entry short,2025-03-10 10:00,Short,2916.3,32,93321.6,1920,0.21,3712,0.40,-352,-0.04,-46170,-4.62
529,Exit short,2025-03-10 12:25,Short Exit,2910.3,32,93123.2,-192,-0.02,1184,0.13,-480,-0.05,-46362,-4.64
529,Entry short,2025-03-10 12:10,Short,2910.1,32,93123.2,-192,-0.02,1184,0.13,-480,-0.05,-46362,-4.64
530,Exit short,2025-03-10 12:55,Short Exit,2914.1,32,93158.4,-1056,-0.11,608,0.07,-992,-0.11,-47418,-4.74
530,Entry short,2025-03-10 12:45,Short,2911.2,32,93158.4,-1056,-0.11,608,0.07,-992,-0.11,-47418,-4.74
531,Exit short,2025-03-10 13:55,Short Exit,2908.6,32,92998.4,-896,-0.10,832,0.09,-1024,-0.11,-48314,-4.83
531,Entry short,2025-03-10 13:30,Short,2906.2,32,92998.4,-896,-0.10,832,0.09,-1024,-0.11,-48314,-4.83
532,Exit short,2025-03-10 14:10,Short Exit,2911.3,32,93040,-1344,-0.14,32,0.00,-1472,-0.16,-49658,-4.97
532,Entry short,2025-03-10 14:00,Short,2907.5,32,93040,-1344,-0.14,32,0.00,-1472,-0.16,-49658,-4.97
533,Exit short,2025-03-10 17:15,Short Exit,2900.2,32,92976,1568,0.17,3040,0.33,-288,-0.03,-48090,-4.81
533,Entry short,2025-03-10 16:45,Short,2905.5,32,92976,1568,0.17,3040,0.33,-288,-0.03,-48090,-4.81
534,Exit short,2025-03-10 18:35,Short Exit,2892.1,32,92601.6,416,0.04,2944,0.32,-192,-0.02,-47674,-4.77
534,Entry short,2025-03-10 17:35,Short,2893.8,32,92601.6,416,0.04,2944,0.32,-192,-0.02,-47674,-4.77
535,Exit short,2025-03-11 01:20,Short Exit,2892.5,32,92348.8,-2240,-0.24,544,0.06,-2176,-0.24,-49914,-4.99
535,Entry short,2025-03-11 01:00,Short,2885.9,32,92348.8,-2240,-0.24,544,0.06,-2176,-0.24,-49914,-4.99
536,Exit short,2025-03-11 06:25,Short Exit,2902.3,32,92777.6,-1088,-0.12,896,0.10,-1024,-0.11,-51002,-5.10
536,Entry short,2025-03-11 05:40,Short,2899.3,32,92777.6,-1088,-0.12,896,0.10,-1024,-0.11,-51002,-5.10
537,Exit long,2025-03-11 06:25,Long Exit,2902.3,32,92873.6,-128,-0.01,0,0.00,-64,-0.01,-51130,-5.11
537,Entry long,2025-03-11 06:25,Long,2902.3,32,92873.6,-128,-0.01,0,0.00,-64,-0.01,-51130,-5.11
538,Exit long,2025-03-11 13:45,Long Exit,2925.5,32,92953.6,6496,0.70,7296,0.78,-1152,-0.12,-44634,-4.46
538,Entry long,2025-03-11 06:30,Long,2904.8,32,92953.6,6496,0.70,7296,0.78,-1152,-0.12,-44634,-4.46
539,Exit long,2025-03-11 17:20,Long Exit,2923.9,32,93609.6,-576,-0.06,160,0.02,-512,-0.05,-45210,-4.52
539,Entry long,2025-03-11 17:10,Long,2925.3,32,93609.6,-576,-0.06,160,0.02,-512,-0.05,-45210,-4.52
540,Exit short,2025-03-12 07:35,Short Exit,2919.5,32,93353.6,-832,-0.09,864,0.09,-768,-0.08,-46042,-4.60
540,Entry short,2025-03-12 06:55,Short,2917.3,32,93353.6,-832,-0.09,864,0.09,-768,-0.08,-46042,-4.60
541,Exit long,2025-03-12 09:15,Long Exit,2925,32,93683.2,-960,-0.10,0,0.00,-1120,-0.12,-47002,-4.70
541,Entry long,2025-03-12 09:05,Long,2927.6,32,93683.2,-960,-0.10,0,0.00,-1120,-0.12,-47002,-4.70
542,Exit long,2025-03-12 13:15,Long Exit,2920.8,32,93644.8,-1920,-0.21,256,0.03,-1856,-0.20,-48922,-4.89
542,Entry long,2025-03-12 12:30,Long,2926.4,32,93644.8,-1920,-0.21,256,0.03,-1856,-0.20,-48922,-4.89
543,Exit short,2025-03-12 13:25,Short Exit,2916.2,32,93296,-352,-0.04,1312,0.14,-608,-0.07,-49274,-4.93
543,Entry short,2025-03-12 13:15,Short,2915.5,32,93296,-352,-0.04,1312,0.14,-608,-0.07,-49274,-4.93
544,Exit long,2025-03-13 01:25,Long Exit,2946.1,32,93808,4544,0.48,5824,0.62,-544,-0.06,-44730,-4.47
544,Entry long,2025-03-12 15:00,Long,2931.5,32,93808,4544,0.48,5824,0.62,-544,-0.06,-44730,-4.47
545,Exit long,2025-03-13 12:10,Long Exit,2955.3,32,94435.2,1216,0.13,2464,0.26,-352,-0.04,-43514,-4.35
545,Entry long,2025-03-13 08:10,Long,2951.1,32,94435.2,1216,0.13,2464,0.26,-352,-0.04,-43514,-4.35
546,Exit long,2025-03-13 12:50,Long Exit,2953.1,32,94492.8,-64,-0.01,1184,0.13,-704,-0.07,-43578,-4.36
546,Entry long,2025-03-13 12:30,Long,2952.9,32,94492.8,-64,-0.01,1184,0.13,-704,-0.07,-43578,-4.36
547,Exit long,2025-03-13 15:00,Long Exit,2979.7,32,94457.6,8800,0.93,10432,1.10,-352,-0.04,-34778,-3.48
547,Entry long,2025-03-13 13:00,Long,2951.8,32,94457.6,8800,0.93,10432,1.10,-352,-0.04,-34778,-3.48
548,Exit long,2025-03-13 15:05,Long Exit,2980.5,32,95283.2,800,0.08,2144,0.22,0,0.00,-33978,-3.40
548,Entry long,2025-03-13 15:00,Long,2977.6,32,95283.2,800,0.08,2144,0.22,0,0.00,-33978,-3.40
549,Exit long,2025-03-14 01:15,Long Exit,2999.3,32,96022.4,-576,-0.06,992,0.10,-512,-0.05,-34554,-3.46
549,Entry long,2025-03-14 01:05,Long,3000.7,32,96022.4,-576,-0.06,992,0.10,-512,-0.05,-34554,-3.46
550,Exit long,2025-03-14 05:50,Long Exit,2995.6,32,95980.8,-1344,-0.14,1984,0.21,-1280,-0.13,-35898,-3.59
550,Entry long,2025-03-14 01:35,Long,2999.4,32,95980.8,-1344,-0.14,1984,0.21,-1280,-0.13,-35898,-3.59
551,Exit long,2025-03-14 06:20,Long Exit,2995.6,32,95846.4,0,0.00,1376,0.14,0,0.00,-35898,-3.59
551,Entry long,2025-03-14 05:50,Long,2995.2,32,95846.4,0,0.00,1376,0.14,0,0.00,-35898,-3.59
552,Exit long,2025-03-14 10:30,Long Exit,3013.4,32,96086.4,3296,0.34,4608,0.48,-384,-0.04,-32602,-3.26
552,Entry long,2025-03-14 08:05,Long,3002.7,32,96086.4,3296,0.34,4608,0.48,-384,-0.04,-32602,-3.26
553,Exit long,2025-03-14 11:55,Long Exit,3005.1,32,96086.4,640,0.07,2336,0.24,-1184,-0.12,-31962,-3.20
553,Entry long,2025-03-14 10:40,Long,3002.7,32,96086.4,640,0.07,2336,0.24,-1184,-0.12,-31962,-3.20
554,Exit short,2025-03-14 14:55,Short Exit,2996.4,32,95817.6,-800,-0.08,576,0.06,-1312,-0.14,-32762,-3.28
