Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
217,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4051,2,8107,42,0.05,46,0.06,0,0.00,11751,1.18
217,Entry short,2025-10-30 22:55,Short,4053.5,2,8107,42,0.05,46,0.06,0,0.00,11751,1.18
218,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4052.5,2,8105,-8,-0.01,0,0.00,-4,0.00,11743,1.17
218,Entry short,2025-10-30 22:55,Short,4052.5,2,8105,-8,-0.01,0,0.00,-4,0.00,11743,1.17
219,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4049.5,2,8105.4,56,0.07,60,0.07,0,0.00,11799,1.18
219,Entry short,2025-10-30 22:55,Short,4052.7,2,8105.4,56,0.07,60,0.07,0,0.00,11799,1.18
220,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4050.3,2,8100.6,-8,-0.01,0,0.00,-4,0.00,11791,1.18
220,Entry short,2025-10-30 22:55,Short,4050.3,2,8100.6,-8,-0.01,0,0.00,-4,0.00,11791,1.18
221,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4053.6,2,8100.4,-76,-0.09,0,0.00,-72,-0.09,11715,1.17
221,Entry short,2025-10-30 22:55,Short,4050.2,2,8100.4,-76,-0.09,0,0.00,-72,-0.09,11715,1.17
222,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4051.9,2,8103.8,-8,-0.01,0,0.00,-4,0.00,11707,1.17
222,Entry short,2025-10-30 22:55,Short,4051.9,2,8103.8,-8,-0.01,0,0.00,-4,0.00,11707,1.17
223,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4051.2,2,8104.6,14,0.02,18,0.02,0,0.00,11721,1.17
223,Entry short,2025-10-30 22:55,Short,4052.3,2,8104.6,14,0.02,18,0.02,0,0.00,11721,1.17
224,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4051.6,2,8103.2,-8,-0.01,0,0.00,-4,0.00,11713,1.17
224,Entry short,2025-10-30 22:55,Short,4051.6,2,8103.2,-8,-0.01,0,0.00,-4,0.00,11713,1.17
225,Exit short,2025-10-30 22:55,EOD Close 21:00 UTC,4050.8,2,8104,16,0.02,20,0.02,0,0.00,11729,1.17
225,Entry short,2025-10-30 22:55,Short,4052,2,8104,16,0.02,20,0.02,0,0.00,11729,1.17
226,Exit short,2025-10-30 23:00,EOD Close 21:00 UTC,4051.5,2,8103,-8,-0.01,0,0.00,-4,0.00,11721,1.17
226,Entry short,2025-10-30 23:00,Short,4051.5,2,8103,-8,-0.01,0,0.00,-4,0.00,11721,1.17
227,Exit short,2025-10-30 23:15,EOD Close 21:00 UTC,4039.9,2,8079.8,-8,-0.01,0,0.00,-4,0.00,11713,1.17
227,Entry short,2025-10-30 23:15,Short,4039.9,2,8079.8,-8,-0.01,0,0.00,-4,0.00,11713,1.17
228,Exit long,2025-10-31 01:40,Long Exit,4036.6,2,8092.8,-204,-0.25,96,0.12,-200,-0.25,11509,1.15
228,Entry long,2025-10-31 01:10,Long,4046.4,2,8092.8,-204,-0.25,96,0.12,-200,-0.25,11509,1.15
229,Exit short,2025-10-31 12:35,Short Exit,4038.8,2,8058,-204,-0.25,540,0.67,-200,-0.25,11305,1.13
229,Entry short,2025-10-31 01:55,Short,4029,2,8058,-204,-0.25,540,0.67,-200,-0.25,11305,1.13
230,Exit long,2025-11-02 23:05,EOD Close 21:00 UTC,4006,2,8012,-8,-0.01,0,0.00,-4,0.00,11297,1.13
230,Entry long,2025-11-02 23:05,Long,4006,2,8012,-8,-0.01,0,0.00,-4,0.00,11297,1.13
231,Exit long,2025-11-03 00:05,Long Exit,3988.2,2,7979.8,-42,-0.05,4,0.01,-38,-0.05,11255,1.13
231,Entry long,2025-11-03 00:05,Long,3989.9,2,7979.8,-42,-0.05,4,0.01,-38,-0.05,11255,1.13
232,Exit short,2025-11-03 01:05,Short Exit,3990.1,2,7956.6,-244,-0.31,128,0.16,-240,-0.30,11011,1.10
232,Entry short,2025-11-03 00:15,Short,3978.3,2,7956.6,-244,-0.31,128,0.16,-240,-0.30,11011,1.10
233,Exit long,2025-11-03 21:05,EOD Close 21:00 UTC,4021.9,2,7980.8,622,0.78,1056,1.32,-76,-0.10,11633,1.16
233,Entry long,2025-11-03 01:05,Long,3990.4,2,7980.8,622,0.78,1056,1.32,-76,-0.10,11633,1.16
234,Exit short,2025-11-04 02:55,Short Exit,3996.6,2,7975.2,-188,-0.24,54,0.07,-184,-0.23,11445,1.14
234,Entry short,2025-11-04 02:05,Short,3987.6,2,7975.2,-188,-0.24,54,0.07,-184,-0.23,11445,1.14
235,Exit short,2025-11-04 21:05,EOD Close 21:00 UTC,3944.2,2,7889,-2,0.00,68,0.09,-190,-0.24,11443,1.14
235,Entry short,2025-11-04 18:40,Short,3944.5,2,7889,-2,0.00,68,0.09,-190,-0.24,11443,1.14
236,Exit short,2025-11-06 17:40,Short Exit,3985.9,2,7950.8,-218,-0.27,40,0.05,-214,-0.27,11225,1.12
236,Entry short,2025-11-06 17:25,Short,3975.4,2,7950.8,-218,-0.27,40,0.05,-214,-0.27,11225,1.12
237,Exit short,2025-11-07 17:55,Short Exit,4013.5,2,8016.4,-114,-0.14,174,0.22,-110,-0.14,11111,1.11
237,Entry short,2025-11-07 17:10,Short,4008.2,2,8016.4,-114,-0.14,174,0.22,-110,-0.14,11111,1.11
238,Exit long,2025-11-10 12:15,Long Exit,4101.7,2,8108,946,1.17,950,1.17,-158,-0.19,12057,1.21
238,Entry long,2025-11-10 01:25,Long,4054,2,8108,946,1.17,950,1.17,-158,-0.19,12057,1.21
239,Exit short,2025-11-13 03:45,Short Exit,4212.9,2,8404.2,-224,-0.27,378,0.45,-220,-0.26,11833,1.18
239,Entry short,2025-11-13 01:05,Short,4202.1,2,8404.2,-224,-0.27,378,0.45,-220,-0.26,11833,1.18
240,Exit short,2025-11-13 18:35,Short Exit,4161.9,2,8389.8,652,0.78,656,0.78,-10,-0.01,12485,1.25
240,Entry short,2025-11-13 18:30,Short,4194.9,2,8389.8,652,0.78,656,0.78,-10,-0.01,12485,1.25
241,Exit long,2025-11-13 19:00,Long Exit,4150,2,8318.6,-194,-0.23,126,0.15,-190,-0.23,12291,1.23
241,Entry long,2025-11-13 18:45,Long,4159.3,2,8318.6,-194,-0.23,126,0.15,-190,-0.23,12291,1.23
242,Exit long,2025-11-14 01:20,Long Exit,4180.9,2,8381.6,-206,-0.25,22,0.03,-202,-0.24,12085,1.21
242,Entry long,2025-11-14 01:05,Long,4190.8,2,8381.6,-206,-0.25,22,0.03,-202,-0.24,12085,1.21
243,Exit short,2025-11-14 07:40,Short Exit,4175.1,2,8332.6,-184,-0.22,76,0.09,-180,-0.22,11901,1.19
243,Entry short,2025-11-14 07:25,Short,4166.3,2,8332.6,-184,-0.22,76,0.09,-180,-0.22,11901,1.19
244,Exit short,2025-11-14 12:10,Short Exit,4129.2,2,8326,668,0.80,672,0.81,-38,-0.05,12569,1.26
244,Entry short,2025-11-14 11:10,Short,4163,2,8326,668,0.80,672,0.81,-38,-0.05,12569,1.26
245,Exit short,2025-11-14 12:10,TP 3:1,4128.4,1,4128.3,-5,-0.01,0,0.00,-6,-0.01,12562,1.26
245,Entry short,2025-11-14 12:10,Short,4128.3,1,4128.3,-5,-0.01,0,0.00,-6,-0.01,12562,1.26
246,Exit short,2025-11-14 12:10,TP 3:1,4128.4,1,4128.3,-5,-0.01,0,0.00,-6,-0.01,12559,1.26
246,Entry short,2025-11-14 12:10,Short,4128.3,1,4128.3,-5,-0.01,0,0.00,-6,-0.01,12559,1.26
247,Exit short,2025-11-14 12:10,TP 3:1,4126.3,1,4128.9,22,0.05,24,0.06,0,0.00,12579,1.26
247,Entry short,2025-11-14 12:10,Short,4128.9,1,4128.9,22,0.05,24,0.06,0,0.00,12579,1.26
248,Exit short,2025-11-14 12:10,TP 3:1,4128.1,1,4128.9,4,0.01,24,0.06,0,0.00,12585,1.26
248,Entry short,2025-11-14 12:10,Short,4128.9,1,4128.9,4,0.01,24,0.06,0,0.00,12585,1.26
249,Exit short,2025-11-14 12:10,TP 3:1,4127.1,1,4128.1,6,0.01,8,0.02,0,0.00,12589,1.26
249,Entry short,2025-11-14 12:10,Short,4128.1,1,4128.1,6,0.01,8,0.02,0,0.00,12589,1.26
250,Exit short,2025-11-14 12:10,TP 3:1,4129.8,1,4128.1,-21,-0.05,8,0.02,-19,-0.05,12570,1.26
250,Entry short,2025-11-14 12:10,Short,4128.1,1,4128.1,-21,-0.05,8,0.02,-19,-0.05,12570,1.26
251,Exit short,2025-11-14 12:10,TP 3:1,4129.7,1,4129.7,-4,-0.01,0,0.00,-2,0.00,12564,1.26
251,Entry short,2025-11-14 12:10,Short,4129.7,1,4129.7,-4,-0.01,0,0.00,-2,0.00,12564,1.26
252,Exit short,2025-11-14 12:10,TP 3:1,4130.3,1,4129.7,-10,-0.02,0,0.00,-8,-0.02,12556,1.26
252,Entry short,2025-11-14 12:10,Short,4129.7,1,4129.7,-10,-0.02,0,0.00,-8,-0.02,12556,1.26
253,Exit short,2025-11-14 12:10,TP 3:1,4128.5,1,4126.5,-24,-0.06,0,0.00,-24,-0.06,12530,1.25
253,Entry short,2025-11-14 12:10,Short,4126.5,1,4126.5,-24,-0.06,0,0.00,-24,-0.06,12530,1.25
254,Exit short,2025-11-14 12:10,TP 3:1,4128.5,1,4126.5,-24,-0.06,0,0.00,-24,-0.06,12508,1.25
254,Entry short,2025-11-14 12:10,Short,4126.5,1,4126.5,-24,-0.06,0,0.00,-24,-0.06,12508,1.25
255,Exit short,2025-11-14 12:10,TP 3:1,4127.5,1,4129.3,14,0.03,16,0.04,0,0.00,12520,1.25
255,Entry short,2025-11-14 12:10,Short,4129.3,1,4129.3,14,0.03,16,0.04,0,0.00,12520,1.25
256,Exit short,2025-11-14 12:10,TP 3:1,4127.8,1,4129.3,11,0.03,16,0.04,0,0.00,12533,1.25
256,Entry short,2025-11-14 12:10,Short,4129.3,1,4129.3,11,0.03,16,0.04,0,0.00,12533,1.25
257,Exit short,2025-11-14 12:10,TP 3:1,4128.8,1,4127.8,-14,-0.03,0,0.00,-12,-0.03,12517,1.25
257,Entry short,2025-11-14 12:10,Short,4127.8,1,4127.8,-14,-0.03,0,0.00,-12,-0.03,12517,1.25
258,Exit short,2025-11-14 12:10,TP 3:1,4126.2,1,4127.8,12,0.03,14,0.03,-12,-0.03,12531,1.25
258,Entry short,2025-11-14 12:10,Short,4127.8,1,4127.8,12,0.03,14,0.03,-12,-0.03,12531,1.25
259,Exit short,2025-11-14 21:05,EOD Close 21:00 UTC,4085.5,2,8257.4,856,1.04,1928,2.33,-52,-0.06,13387,1.34
259,Entry short,2025-11-14 12:15,Short,4128.7,2,8257.4,856,1.04,1928,2.33,-52,-0.06,13387,1.34
260,Exit short,2025-11-17 03:05,Short Exit,4082.7,2,8161.6,-46,-0.06,0,0.00,-42,-0.05,13341,1.33
260,Entry short,2025-11-17 03:05,Short,4080.8,2,8161.6,-46,-0.06,0,0.00,-42,-0.05,13341,1.33
261,Exit short,2025-11-17 06:05,Short Exit,4066.2,2,8109,-242,-0.30,62,0.08,-238,-0.29,13099,1.31
261,Entry short,2025-11-17 05:35,Short,4054.5,2,8109,-242,-0.30,62,0.08,-238,-0.29,13099,1.31
262,Exit short,2025-11-17 11:05,Short Exit,4072.3,2,8130,-154,-0.19,0,0.00,-150,-0.18,12945,1.29
262,Entry short,2025-11-17 11:05,Short,4065,2,8130,-154,-0.19,0,0.00,-150,-0.18,12945,1.29
263,Exit short,2025-11-17 20:55,Short Exit,4040.7,2,8064.2,-180,-0.22,504,0.62,-176,-0.22,12765,1.28
263,Entry short,2025-11-17 19:40,Short,4032.1,2,8064.2,-180,-0.22,504,0.62,-176,-0.22,12765,1.28
264,Exit short,2025-11-17 23:45,EOD Close 21:00 UTC,4036.6,2,8073.2,-8,-0.01,0,0.00,-4,0.00,12757,1.28
264,Entry short,2025-11-17 23:45,Short,4036.6,2,8073.2,-8,-0.01,0,0.00,-4,0.00,12757,1.28
265,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4039.8,2,8071.2,76,0.09,80,0.10,0,0.00,12833,1.28
265,Entry long,2025-11-17 23:45,Long,4035.6,2,8071.2,76,0.09,80,0.10,0,0.00,12833,1.28
266,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4038.2,2,8076.4,-8,-0.01,0,0.00,-4,0.00,12825,1.28
266,Entry long,2025-11-17 23:45,Long,4038.2,2,8076.4,-8,-0.01,0,0.00,-4,0.00,12825,1.28
267,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4039.9,2,8075.4,36,0.04,40,0.05,0,0.00,12861,1.29
267,Entry long,2025-11-17 23:45,Long,4037.7,2,8075.4,36,0.04,40,0.05,0,0.00,12861,1.29
268,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4037.8,2,8075.6,-8,-0.01,0,0.00,-4,0.00,12853,1.29
268,Entry long,2025-11-17 23:45,Long,4037.8,2,8075.6,-8,-0.01,0,0.00,-4,0.00,12853,1.29
269,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4030.5,2,8075.8,-156,-0.19,0,0.00,-152,-0.19,12697,1.27
269,Entry long,2025-11-17 23:45,Long,4037.9,2,8075.8,-156,-0.19,0,0.00,-152,-0.19,12697,1.27
270,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4032,2,8064,-8,-0.01,0,0.00,-4,0.00,12689,1.27
270,Entry long,2025-11-17 23:45,Long,4032,2,8064,-8,-0.01,0,0.00,-4,0.00,12689,1.27
271,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4034.6,2,8064,44,0.05,48,0.06,0,0.00,12733,1.27
271,Entry long,2025-11-17 23:45,Long,4032,2,8064,44,0.05,48,0.06,0,0.00,12733,1.27
272,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4032.9,2,8065.8,-8,-0.01,0,0.00,-4,0.00,12725,1.27
272,Entry long,2025-11-17 23:45,Long,4032.9,2,8065.8,-8,-0.01,0,0.00,-4,0.00,12725,1.27
273,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4028,2,8068,-128,-0.16,0,0.00,-124,-0.15,12597,1.26
273,Entry long,2025-11-17 23:45,Long,4034,2,8068,-128,-0.16,0,0.00,-124,-0.15,12597,1.26
274,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4033.6,2,8067.2,-8,-0.01,0,0.00,-4,0.00,12589,1.26
274,Entry long,2025-11-17 23:45,Long,4033.6,2,8067.2,-8,-0.01,0,0.00,-4,0.00,12589,1.26
275,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4031.5,2,8070,-78,-0.10,0,0.00,-74,-0.09,12511,1.25
275,Entry long,2025-11-17 23:45,Long,4035,2,8070,-78,-0.10,0,0.00,-74,-0.09,12511,1.25
276,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4035,2,8070,-8,-0.01,0,0.00,-4,0.00,12503,1.25
276,Entry long,2025-11-17 23:45,Long,4035,2,8070,-8,-0.01,0,0.00,-4,0.00,12503,1.25
277,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4037.7,2,8066,86,0.11,90,0.11,0,0.00,12589,1.26
277,Entry long,2025-11-17 23:45,Long,4033,2,8066,86,0.11,90,0.11,0,0.00,12589,1.26
278,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4035.7,2,8071.4,-8,-0.01,0,0.00,-4,0.00,12581,1.26
278,Entry long,2025-11-17 23:45,Long,4035.7,2,8071.4,-8,-0.01,0,0.00,-4,0.00,12581,1.26
279,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4038.8,2,8068.2,86,0.11,90,0.11,0,0.00,12667,1.27
279,Entry long,2025-11-17 23:45,Long,4034.1,2,8068.2,86,0.11,90,0.11,0,0.00,12667,1.27
280,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4038.7,2,8077.4,-8,-0.01,0,0.00,-4,0.00,12659,1.27
280,Entry long,2025-11-17 23:45,Long,4038.7,2,8077.4,-8,-0.01,0,0.00,-4,0.00,12659,1.27
281,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4041,2,8076.4,48,0.06,52,0.06,0,0.00,12707,1.27
281,Entry long,2025-11-17 23:45,Long,4038.2,2,8076.4,48,0.06,52,0.06,0,0.00,12707,1.27
282,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4039.8,2,8079.6,-8,-0.01,0,0.00,-4,0.00,12699,1.27
282,Entry long,2025-11-17 23:45,Long,4039.8,2,8079.6,-8,-0.01,0,0.00,-4,0.00,12699,1.27
283,Exit long,2025-11-17 23:45,EOD Close 21:00 UTC,4036.4,2,8080.8,-88,-0.11,0,0.00,-84,-0.10,12611,1.26
283,Entry long,2025-11-17 23:45,Long,4040.4,2,8080.8,-88,-0.11,0,0.00,-84,-0.10,12611,1.26
284,Exit long,2025-11-17 23:50,EOD Close 21:00 UTC,4036.7,2,8073.4,-8,-0.01,0,0.00,-4,0.00,12603,1.26
284,Entry long,2025-11-17 23:50,Long,4036.7,2,8073.4,-8,-0.01,0,0.00,-4,0.00,12603,1.26
285,Exit long,2025-11-18 08:35,Long Exit,4037.9,2,8023.2,518,0.65,522,0.65,-46,-0.06,13121,1.31
285,Entry long,2025-11-18 07:45,Long,4011.6,2,8023.2,518,0.65,522,0.65,-46,-0.06,13121,1.31
286,Exit long,2025-11-19 13:10,Long Exit,4106.4,2,8228.6,-166,-0.20,128,0.16,-162,-0.20,12955,1.30
286,Entry long,2025-11-19 10:00,Long,4114.3,2,8228.6,-166,-0.20,128,0.16,-162,-0.20,12955,1.30
287,Exit short,2025-11-20 03:05,Short Exit,4081.8,2,8142.4,-220,-0.27,720,0.88,-216,-0.27,12735,1.27
287,Entry short,2025-11-20 02:05,Short,4071.2,2,8142.4,-220,-0.27,720,0.88,-216,-0.27,12735,1.27
288,Exit long,2025-11-20 06:20,Long Exit,4066.3,2,8149.2,-174,-0.21,22,0.03,-170,-0.21,12561,1.26
288,Entry long,2025-11-20 06:10,Long,4074.6,2,8149.2,-174,-0.21,22,0.03,-170,-0.21,12561,1.26
289,Exit short,2025-11-20 08:55,Short Exit,4062.2,2,8094.4,-308,-0.38,190,0.23,-304,-0.38,12253,1.23
289,Entry short,2025-11-20 08:05,Short,4047.2,2,8094.4,-308,-0.38,190,0.23,-304,-0.38,12253,1.23
